apk_name,googleTogoogle,googleToxml,googleToapache,googleTojavax,googleTojava,googleToandroid,googleTodom,googleTojson,googleTodalvik,googleTojunit,googleToselfdefined,googleToobfuscated,xmlTogoogle,xmlToxml,xmlToapache,xmlTojavax,xmlTojava,xmlToandroid,xmlTodom,xmlTojson,xmlTodalvik,xmlTojunit,xmlToselfdefined,xmlToobfuscated,apacheTogoogle,apacheToxml,apacheToapache,apacheTojavax,apacheTojava,apacheToandroid,apacheTodom,apacheTojson,apacheTodalvik,apacheTojunit,apacheToselfdefined,apacheToobfuscated,javaxTogoogle,javaxToxml,javaxToapache,javaxTojavax,javaxTojava,javaxToandroid,javaxTodom,javaxTojson,javaxTodalvik,javaxTojunit,javaxToselfdefined,javaxToobfuscated,javaTogoogle,javaToxml,javaToapache,javaTojavax,javaTojava,javaToandroid,javaTodom,javaTojson,javaTodalvik,javaTojunit,javaToselfdefined,javaToobfuscated,androidTogoogle,androidToxml,androidToapache,androidTojavax,androidTojava,androidToandroid,androidTodom,androidTojson,androidTodalvik,androidTojunit,androidToselfdefined,androidToobfuscated,domTogoogle,domToxml,domToapache,domTojavax,domTojava,domToandroid,domTodom,domTojson,domTodalvik,domTojunit,domToselfdefined,domToobfuscated,jsonTogoogle,jsonToxml,jsonToapache,jsonTojavax,jsonTojava,jsonToandroid,jsonTodom,jsonTojson,jsonTodalvik,jsonTojunit,jsonToselfdefined,jsonToobfuscated,dalvikTogoogle,dalvikToxml,dalvikToapache,dalvikTojavax,dalvikTojava,dalvikToandroid,dalvikTodom,dalvikTojson,dalvikTodalvik,dalvikTojunit,dalvikToselfdefined,dalvikToobfuscated,junitTogoogle,junitToxml,junitToapache,junitTojavax,junitTojava,junitToandroid,junitTodom,junitTojson,junitTodalvik,junitTojunit,junitToselfdefined,junitToobfuscated,selfdefinedTogoogle,selfdefinedToxml,selfdefinedToapache,selfdefinedTojavax,selfdefinedTojava,selfdefinedToandroid,selfdefinedTodom,selfdefinedTojson,selfdefinedTodalvik,selfdefinedTojunit,selfdefinedToselfdefined,selfdefinedToobfuscated,obfuscatedTogoogle,obfuscatedToxml,obfuscatedToapache,obfuscatedTojavax,obfuscatedTojava,obfuscatedToandroid,obfuscatedTodom,obfuscatedTojson,obfuscatedTodalvik,obfuscatedTojunit,obfuscatedToselfdefined,obfuscatedToobfuscated,label
002D6DD04A4BBC302EDE2A9B6FA1C388B6CB4B79E57347A680180D9A0A8C58A3,0.5380612790076424,2.3229343306464725e-05,0.0009988617621779832,0.0007201096425004065,0.2764059560036238,0.17380194661896908,0.0,0.006968802991939417,4.645868661292945e-05,0.0,0.002973355943227485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1751405670534753,0.823513578179208,0.0,0.0,0.0,0.0,0.0013458547673166647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007266408656504226,0.0,0.0,0.004265065950556828,0.3743780112155438,0.09683279361819762,0.0,0.0015006713529736987,0.0,0.0,0.5157570492062239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16F1D2D9A2080C08D2C03348B582EF958AC506BBA4AE7A8DD1B68DD5D69BFA5B,0.5020160416215045,0.0,0.0018642965532191633,4.3355733795794494e-05,0.3580316496856709,0.13483633210492088,0.0,0.0019510080208107522,0.0,0.0,0.0012573162800780403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003778998565380174,0.4928443962349977,0.001889499282690087,0.49872283844781135,0.0,0.0007697960040589244,0.0,0.0,0.0,0.0019944714650617585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20361886131988058,0.7941676104190261,0.0,0.0,2.573870071038814e-05,0.0,0.002187789560382992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002450229709035222,0.0,0.0023736600306278714,0.0006891271056661562,0.24977029096477793,0.2781776416539051,0.0,0.012098009188361408,0.0,0.0,0.4544410413476263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
4C1786F1CBD66359E94DE9E13F7918F737E51A07C160D3DA7B03DAC55D64BA97,0.5112693142638232,0.0,0.0014046737326012001,0.0007342612693142638,0.2628974588175201,0.2124888264589452,0.0,0.010535052994509,0.00012769761205465457,0.0,0.000542714851232282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40918803418803423,0.0,0.5886752136752137,0.0,0.0,0.0,0.0,0.0,0.002136752136752137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20178850557999198,0.7944672652586425,0.0,0.0,3.635173943073176e-05,0.0,0.003707877421934639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002000290364730364,2.688562318185973e-05,0.002027175987912224,0.0006936490780919811,0.23929280056782434,0.25932796696294624,0.00011291961736381088,0.009818629586015174,2.1508498545487785e-05,0.0,0.4685088695670877,0.018169304146300806,0.019565217391304346,0.0,0.002318840579710145,0.003260869565217391,0.32181159420289857,0.23746376811594203,0.0,0.006376811594202898,0.00014492753623188405,0.0,0.1748550724637681,0.23420289855072463,0
676238E9ECDFEEDEDBD51C8EC6643719B647CEED1771C210A6CF0868D5412B75,0.5378879321906601,2.6823314825246104e-05,0.0011534025374855825,0.000777876129932137,0.2693597274751214,0.1793138596067702,0.0,0.008771223947855476,0.00010729325930098442,0.0,0.002601861538048872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19154131666341082,0.8068633196587874,0.0,0.0,0.0,0.0,0.0015953636778016538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007109242014619005,0.0,0.0,0.00010013016921998598,0.22539301091418845,0.22619405226794834,0.0,0.02022629418243717,0.0,0.0,0.5201762290978272,0.0008010413537598879,0.0,0.0,0.0,0.0,0.7676056338028169,0.02112676056338028,0.0,0.0,0.0,0.0,0.07746478873239437,0.13380281690140847,0
6E5F82CAA1CB92A65A0B207AF2498E1AC096466E8573B9B7B78B2EDEB0EA28D0,0.5685563258439033,0.0,0.000513083632632119,0.00035796532509217607,0.3136253534907585,0.11119596215113295,0.0,0.00409273688355388,7.15930650184352e-05,0.0,0.0014795900103809943,0.00010738959752765282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010796221322537113,0.0,0.36482231219073324,0.0024741340530814214,0.33648223121907334,0.197480881691408,0.0,0.058479532163742694,0.0,0.0,0.029464687359424202,0.0,0.0,0.0,0.0,0.3181818181818182,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19126143476167548,0.8072941742898411,0.0,0.0,4.012197079120526e-05,0.0,0.0014042689776921841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00797051284450016,3.742024809624488e-05,0.008251164705221995,0.000804535334069265,0.33204857148202893,0.15561210170823433,0.0018148820326678767,0.02432316126255917,0.0,0.00014968099238497952,0.46887570864594835,0.00011226074428873463,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0
1AE998A809B7D9EB21127EA168E0906C452785FE0A0D69AE96B67536B728B622,0.6200712381996164,0.0,0.0010212469175779012,0.0005479861508954592,0.2415124417764715,0.12718260393055522,0.0,0.009116496873988094,9.963384561735622e-05,0.0,0.000448352305278103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23916610952409895,0.7604692153406674,0.0,0.0,0.0,0.0,0.000364675135233696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004314063848144953,0.368421052631579,0.23382226056945643,0.0,0.0,0.0,0.0,0.39344262295081966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
2A3858ADCF53B6638E26F3A2FAED599565920EA9901354C7219D9718089CB33E,0.4701455404901107,0.0,0.0,0.0,0.25587759671600946,0.27179997512128373,0.0,0.0008085582783928348,0.0,0.0,0.0013683293942032592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1826039062830996,0.8165063763080964,0.0,0.0,0.0,0.0,0.0008897174088039657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025053304904051173,0.0,0.009861407249466951,0.002576403695806681,0.32258351101634686,0.1584044065387349,0.0020433546552949535,0.02620824449182658,0.0,0.0,0.42839374555792464,0.02487562189054726,0.00758495145631068,0.0001011326860841424,0.0009101941747572816,0.004146440129449838,0.218042071197411,0.27963187702265374,0.003236245954692557,0.0,0.0,0.0,0.15281148867313918,0.33353559870550165,0
93223EA974FAF48E57F62E38476FB5C6307084AC9C5871973DA0166446D5D687,0.4839945897204689,0.0,0.0,0.0,0.26228584310189357,0.2515779981965735,0.0,0.0013525698827772767,0.0,0.0,0.0007889990982867448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18642433865434235,0.8117610366043835,0.0,0.0,0.0,0.0,0.0018146247412742069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007159904534606205,0.0,0.0,0.0,0.5124105011933174,0.03341288782816229,0.0,0.0,0.0,0.0,0.4534606205250597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
78F87483A52CDDC3811F8C26435AD9E3EF895151A60615B3D1E9161D4BC71F8A,0.533081352220142,0.0,0.0027199830442615424,0.0022254406725776255,0.28891871842876826,0.14097990038503655,0.0,0.01091525663216645,7.064891024055954e-05,0.0,0.0014129782048111909,0.01967572150199583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19064382167707158,0.8080085806220951,0.0,0.0,2.7501993894557357e-05,0.0,0.001320095706938753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03438680182866229,0.0,0.003080898429735639,0.0008944543828264759,0.3016298946531505,0.27171536473862057,0.0,0.0003975352812562115,0.0,0.0,0.36931027628702046,0.018584774398727886,0.2843466577091031,0.0,0.004366812227074236,0.00016795431642593214,0.34564998320456836,0.1081625797783003,0.0,0.0050386294927779645,0.0003359086328518643,0.0,0.02687269062814914,0.22505878401074908,0
8ADC0D929C6535DEB2E4F28A7E91B187E689936E30D2CD6C550F91DEA332F733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17557251908396948,0.8237118320610688,0.0,0.0,0.0,0.0,0.0007156488549618321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2765957446808511,0.5,0.0,0.0,0.0,0.0,0.22340425531914893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
